"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1987-01","Regina","","Dollars","81","units ","0","v812694","8","139.50","","","","2"
"1987-01","Calgary","","Dollars","81","units ","0","v812693","9","139.90","","","","2"
"1987-01","Edmonton","","Dollars","81","units ","0","v812692","10","135.60","","","","2"
"1987-01","Vancouver","","Dollars","81","units ","0","v812691","11","162.50","","","","2"
"1987-04","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","144.80","","","","2"
"1987-04","Halifax","","Dollars","81","units ","0","v812700","2","131.80","","","","2"
"1987-04","Montréal","","Dollars","81","units ","0","v812699","3","123.80","","","","2"
"1987-04","Ottawa","","Dollars","81","units ","0","v812698","4","130.40","","","","2"
"1987-04","Toronto","","Dollars","81","units ","0","v812697","5","158.10","","","","2"
"1987-04","Winnipeg","","Dollars","81","units ","0","v812696","6","155.60","","","","2"
"1987-04","Saskatoon","","Dollars","81","units ","0","v812695","7","143.90","","","","2"
"1987-04","Regina","","Dollars","81","units ","0","v812694","8","150.50","","","","2"
"1987-04","Calgary","","Dollars","81","units ","0","v812693","9","147.00","","","","2"
"1987-04","Edmonton","","Dollars","81","units ","0","v812692","10","143.40","","","","2"
"1987-04","Vancouver","","Dollars","81","units ","0","v812691","11","173.00","","","","2"
"1987-07","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","155.40","","","","2"
"1987-07","Halifax","","Dollars","81","units ","0","v812700","2","137.70","","","","2"
"1987-07","Montréal","","Dollars","81","units ","0","v812699","3","131.90","","","","2"
"1987-07","Ottawa","","Dollars","81","units ","0","v812698","4","137.10","","","","2"
"1987-07","Toronto","","Dollars","81","units ","0","v812697","5","170.30","","","","2"
"1987-07","Winnipeg","","Dollars","81","units ","0","v812696","6","162.60","","","","2"
"1987-07","Saskatoon","","Dollars","81","units ","0","v812695","7","152.90","","","","2"
"1987-07","Regina","","Dollars","81","units ","0","v812694","8","154.80","","","","2"
"1987-07","Calgary","","Dollars","81","units ","0","v812693","9","156.20","","","","2"
"1987-07","Edmonton","","Dollars","81","units ","0","v812692","10","156.50","","","","2"
"1987-07","Vancouver","","Dollars","81","units ","0","v812691","11","188.80","","","","2"
"1987-10","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","149.10","","","","2"
"1987-10","Halifax","","Dollars","81","units ","0","v812700","2","138.50","","","","2"
"1987-10","Montréal","","Dollars","81","units ","0","v812699","3","126.80","","","","2"
"1987-10","Ottawa","","Dollars","81","units ","0","v812698","4","136.70","","","","2"
"1987-10","Toronto","","Dollars","81","units ","0","v812697","5","167.10","","","","2"
"1987-10","Winnipeg","","Dollars","81","units ","0","v812696","6","159.60","","","","2"
"1987-10","Saskatoon","","Dollars","81","units ","0","v812695","7","138.30","","","","2"
"1987-10","Regina","","Dollars","81","units ","0","v812694","8","145.80","","","","2"
"1987-10","Calgary","","Dollars","81","units ","0","v812693","9","142.80","","","","2"
"1987-10","Edmonton","","Dollars","81","units ","0","v812692","10","144.70","","","","2"
"1987-10","Vancouver","","Dollars","81","units ","0","v812691","11","179.50","","","","2"
"1988-01","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","139.70","","","","2"
"1988-01","Halifax","","Dollars","81","units ","0","v812700","2","128.00","","","","2"
"1988-01","Montréal","","Dollars","81","units ","0","v812699","3","121.70","","","","2"
"1988-01","Ottawa","","Dollars","81","units ","0","v812698","4","126.00","","","","2"
"1988-01","Toronto","","Dollars","81","units ","0","v812697","5","156.80","","","","2"
"1988-01","Winnipeg","","Dollars","81","units ","0","v812696","6","148.20","","","","2"
"1988-01","Saskatoon","","Dollars","81","units ","0","v812695","7","125.00","","","","2"
"1988-01","Regina","","Dollars","81","units ","0","v812694","8","131.10","","","","2"
"1988-01","Calgary","","Dollars","81","units ","0","v812693","9","142.00","","","","2"
"1988-01","Edmonton","","Dollars","81","units ","0","v812692","10","134.30","","","","2"
"1988-01","Vancouver","","Dollars","81","units ","0","v812691","11","164.10","","","","2"
"1988-04","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","148.70","","","","2"
"1988-04","Halifax","","Dollars","81","units ","0","v812700","2","141.30","","","","2"
"1988-04","Montréal","","Dollars","81","units ","0","v812699","3","126.80","","","","2"
"1988-04","Ottawa","","Dollars","81","units ","0","v812698","4","132.10","","","","2"
"1988-04","Toronto","","Dollars","81","units ","0","v812697","5","157.00","","","","2"
"1988-04","Winnipeg","","Dollars","81","units ","0","v812696","6","154.70","","","","2"
"1988-04","Saskatoon","","Dollars","81","units ","0","v812695","7","144.70","","","","2"
"1988-04","Regina","","Dollars","81","units ","0","v812694","8","152.10","","","","2"
"1988-04","Calgary","","Dollars","81","units ","0","v812693","9","150.50","","","","2"
"1988-04","Edmonton","","Dollars","81","units ","0","v812692","10","147.70","","","","2"
"1988-04","Vancouver","","Dollars","81","units ","0","v812691","11","184.60","","","","2"
"1988-07","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","153.40","","","","2"
"1988-07","Halifax","","Dollars","81","units ","0","v812700","2","145.60","","","","2"
"1988-07","Montréal","","Dollars","81","units ","0","v812699","3","131.90","","","","2"
"1988-07","Ottawa","","Dollars","81","units ","0","v812698","4","135.20","","","","2"
"1988-07","Toronto","","Dollars","81","units ","0","v812697","5","161.30","","","","2"
"1988-07","Winnipeg","","Dollars","81","units ","0","v812696","6","149.60","","","","2"
"1988-07","Saskatoon","","Dollars","81","units ","0","v812695","7","148.30","","","","2"
"1988-07","Regina","","Dollars","81","units ","0","v812694","8","152.20","","","","2"
"1988-07","Calgary","","Dollars","81","units ","0","v812693","9","152.50","","","","2"
"1988-07","Edmonton","","Dollars","81","units ","0","v812692","10","152.10","","","","2"
"1988-07","Vancouver","","Dollars","81","units ","0","v812691","11","192.50","","","","2"
"1988-10","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","155.20","","","","2"
"1988-10","Halifax","","Dollars","81","units ","0","v812700","2","152.70","","","","2"
"1988-10","Montréal","","Dollars","81","units ","0","v812699","3","135.80","","","","2"
"1988-10","Ottawa","","Dollars","81","units ","0","v812698","4","136.80","","","","2"
"1988-10","Toronto","","Dollars","81","units ","0","v812697","5","164.40","","","","2"
"1988-10","Winnipeg","","Dollars","81","units ","0","v812696","6","161.30","","","","2"
"1988-10","Saskatoon","","Dollars","81","units ","0","v812695","7","146.30","","","","2"
"1988-10","Regina","","Dollars","81","units ","0","v812694","8","151.70","","","","2"
"1988-10","Calgary","","Dollars","81","units ","0","v812693","9","149.50","","","","2"
"1988-10","Edmonton","","Dollars","81","units ","0","v812692","10","150.80","","","","2"
"1988-10","Vancouver","","Dollars","81","units ","0","v812691","11","188.80","","","","2"
"1989-01","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","158.20","","","","2"
"1989-01","Halifax","","Dollars","81","units ","0","v812700","2","162.70","","","","2"
