"REF_DATE","GEO","DGUID","Sector","Fare type group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-01","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","222.80","","","t","2"
"2016-01","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","123.60","","","t","2"
"2016-01","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","166.60","","","","2"
"2016-01","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","2834.30","E","","t","2"
"2016-01","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","","F","","t","2"
"2016-01","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","165.10","","","t","2"
"2016-01","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","150.00","","","t","2"
"2016-01","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","112.20","","","","2"
"2016-01","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2016-01","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","","F","","t","2"
"2016-01","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","111.60","","","t","2"
"2016-01","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","117.40","","","t","2"
"2016-01","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","223.20","","","","2"
"2016-01","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","2834.30","E","","t","2"
"2016-01","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","","F","","t","2"
"2016-01","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","221.00","","","t","2"
"2016-01","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","180.20","","","t","2"
"2016-01","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","279.90","","","","2"
"2016-01","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","5120.40","E","","t","2"
"2016-01","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","","F","","t","2"
"2016-01","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","275.30","","","t","2"
"2016-01","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","103.50","","","t","2"
"2016-04","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","217.10","","","","2"
"2016-04","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","4916.50","E","","t","2"
"2016-04","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","373.30","E","","t","2"
"2016-04","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","215.40","","","t","2"
"2016-04","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","120.60","","","t","2"
"2016-04","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","164.50","","","","2"
"2016-04","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","","F","","t","2"
"2016-04","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","300.70","","","t","2"
"2016-04","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","163.00","","","t","2"
"2016-04","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","139.50","","","t","2"
"2016-04","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","110.10","","","","2"
"2016-04","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2016-04","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","188.00","E","","t","2"
"2016-04","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","109.30","","","t","2"
"2016-04","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","108.40","","","t","2"
"2016-04","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","212.50","","","","2"
"2016-04","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","","F","","t","2"
"2016-04","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","394.70","","","t","2"
"2016-04","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","210.40","","","t","2"
"2016-04","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","168.50","","","t","2"
"2016-04","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","275.40","","","","2"
"2016-04","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","5447.30","E","","t","2"
"2016-04","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","473.60","E","","t","2"
"2016-04","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","273.40","","","t","2"
"2016-04","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","103.20","","","t","2"
"2016-07","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","244.20","","","","2"
"2016-07","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","5460.70","E","","t","2"
"2016-07","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","369.70","","","t","2"
"2016-07","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","242.80","","","t","2"
"2016-07","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","157.90","","","t","2"
"2016-07","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","173.60","","","","2"
"2016-07","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","2900.10","E","","t","2"
"2016-07","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","308.30","","","t","2"
"2016-07","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","172.10","","","t","2"
"2016-07","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","175.60","","","t","2"
"2016-07","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","110.10","","","","2"
"2016-07","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2016-07","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","208.20","","","t","2"
"2016-07","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","108.80","","","t","2"
"2016-07","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","152.70","","","t","2"
"2016-07","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","220.30","","","","2"
"2016-07","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","2925.00","E","","t","2"
"2016-07","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","392.90","","","t","2"
"2016-07","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","218.60","","","t","2"
"2016-07","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","194.80","","","t","2"
"2016-07","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","323.70","","","","2"
"2016-07","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","5772.40","E","","t","2"
"2016-07","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","507.40","","","t","2"
"2016-07","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","321.90","","","t","2"
"2016-07","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","135.30","","","t","2"
"2016-10","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","220.70","","","","2"
"2016-10","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","4942.10","E","","t","2"
"2016-10","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","","F","","t","2"
"2016-10","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","217.90","","","t","2"
"2016-10","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","132.90","E","","t","2"
"2016-10","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","163.90","","","","2"
"2016-10","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","2832.90","E","","t","2"
"2016-10","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","262.30","E","","t","2"
"2016-10","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","162.00","","","t","2"
"2016-10","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","156.90","","","t","2"
"2016-10","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","111.80","","","","2"
"2016-10","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2016-10","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","","F","","t","2"
"2016-10","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","110.30","","","t","2"
"2016-10","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","121.30","","","t","2"
"2016-10","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","214.80","","","","2"
"2016-10","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","2832.90","E","","t","2"
"2016-10","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","358.10","E","","t","2"
"2016-10","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","212.40","","","t","2"
"2016-10","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","200.30","","","t","2"
"2016-10","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","282.40","","","","2"
"2016-10","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","5555.30","E","","t","2"
"2016-10","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","","F","","t","2"
"2016-10","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","278.80","","","t","2"
"2016-10","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","114.80","E","","t","2"
"2017-01","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","224.40","","","","2"
"2017-01","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","","F","","t","2"
"2017-01","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","418.50","E","","t","2"
"2017-01","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","220.70","","","t","2"
"2017-01","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","145.60","E","","t","2"
"2017-01","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","163.50","","","","2"
"2017-01","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","","F","","t","2"
"2017-01","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","267.20","E","","t","2"
"2017-01","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","161.70","","","t","2"
"2017-01","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","158.50","","","t","2"
"2017-01","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","111.30","","","","2"
"2017-01","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2017-01","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","183.90","E","","t","2"
"2017-01","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","109.90","","","t","2"
"2017-01","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","129.60","","","t","2"
"2017-01","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","219.40","","","","2"
"2017-01","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","","F","","t","2"
"2017-01","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","370.10","E","","t","2"
"2017-01","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","217.10","","","t","2"
"2017-01","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","192.40","","","t","2"
"2017-01","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","278.80","","","","2"
"2017-01","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","","F","","t","2"
"2017-01","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","539.80","E","","t","2"
"2017-01","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","273.60","","","t","2"
"2017-01","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","131.60","E","","t","2"
"2017-04","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","230.70","","","","2"
"2017-04","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","5275.70","E","","t","2"
"2017-04","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","392.20","E","","t","2"
"2017-04","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","228.30","","","t","2"
"2017-04","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","154.30","","","t","2"
"2017-04","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","167.70","","","","2"
"2017-04","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","2810.50","E","","t","2"
"2017-04","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","312.50","E","","t","2"
"2017-04","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","165.60","","","t","2"
"2017-04","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","157.80","","","t","2"
"2017-04","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","115.00","","","","2"
"2017-04","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","2193.60","E","","t","2"
"2017-04","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","211.70","E","","t","2"
"2017-04","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","113.40","","","t","2"
"2017-04","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","126.90","","","t","2"
"2017-04","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","213.70","","","","2"
"2017-04","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","2861.90","E","","t","2"
"2017-04","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","419.60","E","","t","2"
"2017-04","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","211.00","","","t","2"
"2017-04","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","184.70","","","t","2"
"2017-04","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","298.90","","","","2"
"2017-04","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","5655.40","E","","t","2"
"2017-04","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","533.30","E","","t","2"
"2017-04","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","295.60","","","t","2"
"2017-04","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","146.80","","","t","2"
"2017-07","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","245.10","","","","2"
"2017-07","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","","F","","t","2"
"2017-07","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","389.30","","","t","2"
"2017-07","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","243.70","","","t","2"
"2017-07","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","151.60","","","t","2"
"2017-07","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","171.40","","","","2"
"2017-07","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","","F","","t","2"
"2017-07","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","327.40","","","t","2"
"2017-07","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","169.70","","","t","2"
"2017-07","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","156.70","","","t","2"
"2017-07","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","112.10","","","","2"
"2017-07","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2017-07","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","221.00","","","t","2"
"2017-07","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","110.70","","","t","2"
"2017-07","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","125.80","","","t","2"
"2017-07","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","215.00","","","","2"
"2017-07","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","","F","","t","2"
"2017-07","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","414.40","","","t","2"
"2017-07","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","212.90","","","t","2"
"2017-07","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","180.70","","","t","2"
"2017-07","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","326.40","","","","2"
"2017-07","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","","F","","t","2"
"2017-07","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","571.10","","","t","2"
"2017-07","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","324.60","","","t","2"
"2017-07","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","142.20","","","t","2"
"2017-10","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","227.10","","","","2"
"2017-10","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","","F","","t","2"
"2017-10","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","388.90","E","","t","2"
"2017-10","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","224.30","","","t","2"
"2017-10","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","144.70","","","t","2"
"2017-10","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","169.30","","","","2"
"2017-10","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","","F","","t","2"
"2017-10","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","286.90","E","","t","2"
"2017-10","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","167.40","","","t","2"
"2017-10","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","144.80","","","t","2"
"2017-10","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","118.20","","","","2"
"2017-10","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2017-10","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","196.50","E","","t","2"
"2017-10","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","116.70","","","t","2"
"2017-10","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","130.00","","","t","2"
"2017-10","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","219.50","","","","2"
"2017-10","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","","F","","t","2"
"2017-10","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","388.70","E","","t","2"
"2017-10","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","216.90","","","t","2"
"2017-10","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","160.70","","","t","2"
"2017-10","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","287.90","","","","2"
"2017-10","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","","F","","t","2"
"2017-10","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","550.70","E","","t","2"
"2017-10","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","283.90","","","t","2"
"2017-10","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","144.60","","","t","2"
"2018-01","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","231.30","","","","2"
"2018-01","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","","F","","t","2"
"2018-01","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","423.80","E","","t","2"
"2018-01","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","227.60","","","t","2"
"2018-01","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","161.00","E","","t","2"
"2018-01","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","163.60","","","","2"
"2018-01","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","","F","","t","2"
"2018-01","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","265.60","E","","t","2"
"2018-01","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","161.70","","","t","2"
"2018-01","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","155.10","","","t","2"
"2018-01","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","115.20","","","","2"
"2018-01","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2018-01","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","189.40","E","","t","2"
"2018-01","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","113.60","","","t","2"
"2018-01","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","137.20","","","t","2"
"2018-01","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","214.40","","","","2"
"2018-01","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","","F","","t","2"
"2018-01","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","364.70","E","","t","2"
"2018-01","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","212.10","","","t","2"
"2018-01","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","172.30","","","t","2"
"2018-01","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","285.90","","","","2"
"2018-01","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","","F","","t","2"
"2018-01","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","572.80","E","","t","2"
"2018-01","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","280.30","","","t","2"
"2018-01","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","182.90","E","","t","2"
"2018-04","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","221.40","","","","2"
"2018-04","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","","F","","t","2"
"2018-04","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","390.90","E","","t","2"
"2018-04","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","219.00","","","t","2"
"2018-04","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","159.40","","","t","2"
"2018-04","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","161.20","","","","2"
